,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
4584,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S4,1522047600,2018-03-26 7:00:00,1522048500,0,0.0,3,0.4,1
4585,58,58,58,58,58,58,58,58,58,58,58,58,58,61,61,61,61,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,S4,1522048500,2018-03-26 7:15:00,1522049400,0,0.0,0,0.0,1
4586,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,68,68,68,68,66,66,66,66,66,66,66,66,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,S4,1522049400,2018-03-26 7:30:00,1522050300,0,0.0,3,0.4,1
4587,67,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67,67,66,66,66,66,62,62,62,62,60,60,60,60,59,59,59,59,60,60,60,60,59,59,59,59,60,60,60,60,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,S4,1522050300,2018-03-26 7:45:00,1522051200,0,0.0,3,0.4,1
4588,59,59,59,59,59,59,59,59,59,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S4,1522051200,2018-03-26 8:00:00,1522052100,0,0.0,2,0.2,0
4589,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,67,67,67,67,74,74,74,74,64,64,64,64,73,73,73,73,73,73,73,73,71,71,71,71,73,73,73,73,65,65,65,S4,1522052100,2018-03-26 8:15:00,1522053000,0,0.0,4,2.6,0
4590,65,78,78,78,78,74,74,74,74,65,65,65,65,61,61,61,61,60,60,60,60,59,59,59,59,69,69,69,69,80,80,80,80,79,79,79,79,77,77,77,77,69,69,69,69,63,63,63,63,60,60,60,60,59,59,59,59,59,59,59,S4,1522053000,2018-03-26 8:30:00,1522053900,0,0.0,5,2.0,0
4591,59,68,68,68,68,68,68,68,68,61,61,61,61,60,60,60,60,60,60,60,60,59,59,59,59,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,61,61,61,61,66,66,66,66,79,79,79,S4,1522053900,2018-03-26 8:45:00,1522054800,0,0.0,4,1.933333333,0
4592,79,71,71,71,71,65,65,65,65,63,63,63,63,77,77,77,77,82,82,82,82,72,72,72,72,65,65,65,65,63,63,63,63,79,79,79,79,71,71,71,71,65,65,65,65,71,71,71,71,67,67,67,67,63,63,63,63,62,62,62,S4,1522054800,2018-03-26 9:00:00,1522055700,0,0.0,7,2.6,0
4593,62,63,63,63,63,62,62,62,62,63,63,63,63,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,64,64,64,64,87,87,87,87,88,88,88,88,88,88,88,88,87,87,87,87,91,91,91,91,89,89,89,89,82,82,82,S4,1522055700,2018-03-26 9:15:00,1522056600,0,0.0,7,3.733333333,0
4594,82,77,77,77,77,81,81,81,81,74,74,74,74,69,69,69,69,67,67,67,67,67,67,67,67,66,66,66,66,67,67,67,67,67,67,67,67,66,66,66,66,67,67,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,S4,1522056600,2018-03-26 9:30:00,1522057500,0,0.0,3,1.866666667,0
4595,66,66,66,66,66,67,67,67,67,67,67,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,65,65,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,S4,1522057500,2018-03-26 9:45:00,1522058400,0,0.0,3,0.666666667,0
4596,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,65,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,72,72,72,S4,1522058400,2018-03-26 10:00:00,1522059300,0,0.0,3,1.2,0
4597,72,76,76,76,76,66,66,66,66,66,66,66,66,64,64,64,64,64,64,64,64,64,64,64,64,68,68,68,68,82,82,82,82,80,80,80,80,81,81,81,81,73,73,73,73,80,80,80,80,72,72,72,72,68,68,68,68,64,64,64,S4,1522059300,2018-03-26 10:15:00,1522060200,0,0.0,4,3.466666667,0
4598,64,64,64,64,64,64,64,64,64,63,63,63,63,65,65,65,65,66,66,66,66,76,76,76,76,75,75,75,75,81,81,81,81,73,73,73,73,66,66,66,66,85,85,85,85,83,83,83,83,81,81,81,81,71,71,71,71,64,64,64,S4,1522060200,2018-03-26 10:30:00,1522061100,0,0.0,4,4.0,0
4599,64,62,62,62,62,62,62,62,62,61,61,61,61,62,62,62,62,70,70,70,70,73,73,73,73,73,73,73,73,72,72,72,72,66,66,66,66,74,74,74,74,65,65,65,65,62,62,62,62,64,64,64,64,76,76,76,76,73,73,73,S4,1522061100,2018-03-26 10:45:00,1522062000,0,0.0,4,4.0,0
4600,73,78,78,78,78,67,67,67,67,61,61,61,61,59,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,63,63,63,63,64,64,64,64,82,82,82,82,86,86,86,86,87,87,87,87,86,86,86,86,88,88,88,S4,1522062000,2018-03-26 11:00:00,1522062900,0,0.0,7,5.133333333,0
4601,88,87,87,87,87,87,87,87,87,91,91,91,91,92,92,92,92,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,90,90,90,90,91,91,91,91,93,93,93,93,94,94,94,94,92,92,92,92,90,90,90,S4,1522062900,2018-03-26 11:15:00,1522063800,0,0.0,7,4.6,0
4602,90,80,80,80,80,76,76,76,76,82,82,82,82,82,82,82,82,80,80,80,80,79,79,79,79,77,77,77,77,77,77,77,77,79,79,79,79,80,80,80,80,78,78,78,78,71,71,71,71,77,77,77,77,77,77,77,77,76,76,76,S4,1522063800,2018-03-26 11:30:00,1522064700,0,0.0,7,4.8,0
4603,76,80,80,80,80,75,75,75,75,72,72,72,72,72,72,72,72,67,67,67,67,67,67,67,67,68,68,68,68,60,60,60,60,64,64,64,64,64,64,64,64,63,63,63,63,67,67,67,67,95,95,95,95,93,93,93,93,89,89,89,S4,1522064700,2018-03-26 11:45:00,1522065600,0,0.01,7,4.533333333,0
4604,89,89,89,89,89,82,82,82,82,76,76,76,76,75,75,75,75,94,94,94,94,88,88,88,88,77,77,77,77,76,76,76,76,72,72,72,72,71,71,71,71,69,69,69,69,68,68,68,68,69,69,69,69,74,74,74,74,70,70,70,S4,1522065600,2018-03-26 12:00:00,1522066500,0,0.0,7,4.533333333,0
4605,70,67,67,67,67,66,66,66,66,75,75,75,75,73,73,73,73,75,75,75,75,104,104,104,104,99,99,99,99,82,82,82,82,78,78,78,78,79,79,79,79,78,78,78,78,77,77,77,77,78,78,78,78,77,77,77,77,66,66,66,S4,1522066500,2018-03-26 12:15:00,1522067400,0,0.0,7,4.8,0
4606,66,72,72,72,72,72,72,72,72,71,71,71,71,69,69,69,69,71,71,71,71,72,72,72,72,68,68,68,68,73,73,73,73,69,69,69,69,67,67,67,67,72,72,72,72,72,72,72,72,66,66,66,66,63,63,63,63,69,69,69,S4,1522067400,2018-03-26 12:30:00,1522068300,0,0.0,5,5.0,0
4607,69,65,65,65,65,64,64,64,64,64,64,64,64,72,72,72,72,69,69,69,69,63,63,63,63,60,60,60,60,60,60,60,60,62,62,62,62,80,80,80,80,92,92,92,92,75,75,75,75,73,73,73,73,73,73,73,73,76,76,76,S4,1522068300,2018-03-26 12:45:00,1522069200,0,0.0,7,4.533333333,0
4608,76,75,75,75,75,68,68,68,68,71,71,71,71,72,72,72,72,72,72,72,72,73,73,73,73,70,70,70,70,68,68,68,68,70,70,70,70,72,72,72,72,72,72,72,72,69,69,69,69,68,68,68,68,72,72,72,72,71,71,71,S4,1522069200,2018-03-26 13:00:00,1522070100,0,0.0,7,4.4,0
4609,71,70,70,70,70,71,71,71,71,71,71,71,71,69,69,69,69,71,71,71,71,70,70,70,70,72,72,72,72,70,70,70,70,66,66,66,66,61,61,61,61,59,59,59,59,59,59,59,59,60,60,60,60,71,71,71,71,69,69,69,S4,1522070100,2018-03-26 13:15:00,1522071000,0,0.0,4,4.0,0
4610,69,72,72,72,72,79,79,79,79,71,71,71,71,62,62,62,62,59,59,59,59,68,68,68,68,73,73,73,73,72,72,72,72,73,73,73,73,73,73,73,73,72,72,72,72,86,86,86,86,78,78,78,78,72,72,72,72,68,68,68,S4,1522071000,2018-03-26 13:30:00,1522071900,0,0.0,7,5.2,0
4611,68,66,66,66,66,70,70,70,70,70,70,70,70,67,67,67,67,67,67,67,67,60,60,60,60,62,62,62,62,65,65,65,65,66,66,66,66,62,62,62,62,65,65,65,65,66,66,66,66,65,65,65,65,56,56,56,56,55,55,55,S4,1522071900,2018-03-26 13:45:00,1522072800,0,0.0,7,4.2,0
4612,55,66,66,66,66,71,71,71,71,71,71,71,71,61,61,61,61,65,65,65,65,66,66,66,66,66,66,66,66,70,70,70,70,82,82,82,82,79,79,79,79,78,78,78,78,80,80,80,80,83,83,83,83,77,77,77,77,69,69,69,S4,1522072800,2018-03-26 14:00:00,1522073700,0,0.0,7,3.866666667,0
4613,69,81,81,81,81,84,84,84,84,72,72,72,72,82,82,82,82,79,79,79,79,80,80,80,80,80,80,80,80,80,80,80,80,82,82,82,82,83,83,83,83,83,83,83,83,79,79,79,79,80,80,80,80,72,72,72,72,69,69,69,S4,1522073700,2018-03-26 14:15:00,1522074600,0,0.0,7,3.066666667,0
4614,69,66,66,66,66,67,67,67,67,71,71,71,71,72,72,72,72,73,73,73,73,73,73,73,73,74,74,74,74,75,75,75,75,77,77,77,77,83,83,83,83,88,88,88,88,85,85,85,85,77,77,77,77,72,72,72,72,82,82,82,S4,1522074600,2018-03-26 14:30:00,1522075500,0,0.0,7,3.266666667,0
4615,82,88,88,88,88,85,85,85,85,88,88,88,88,76,76,76,76,87,87,87,87,86,86,86,86,85,85,85,85,84,84,84,84,85,85,85,85,88,88,88,88,77,77,77,77,91,91,91,91,90,90,90,90,86,86,86,86,86,86,86,S4,1522075500,2018-03-26 14:45:00,1522076400,0,0.0,7,4.4,0
4616,86,88,88,88,88,85,85,85,85,84,84,84,84,78,78,78,78,90,90,90,90,84,84,84,84,81,81,81,81,75,75,75,75,73,73,73,73,74,74,74,74,85,85,85,85,85,85,85,85,87,87,87,87,83,83,83,83,76,76,76,S4,1522076400,2018-03-26 15:00:00,1522077300,0,0.0,7,3.933333333,0
4617,76,73,73,73,73,79,79,79,79,80,80,80,80,81,81,81,81,86,86,86,86,84,84,84,84,83,83,83,83,86,86,86,86,88,88,88,88,76,76,76,76,87,87,87,87,88,88,88,88,85,85,85,85,86,86,86,86,94,94,94,S4,1522077300,2018-03-26 15:15:00,1522078200,0,0.0,7,3.4,0
4618,94,85,85,85,85,89,89,89,89,84,84,84,84,82,82,82,82,86,86,86,86,84,84,84,84,89,89,89,89,86,86,86,86,85,85,85,85,89,89,89,89,82,82,82,82,110,110,110,110,94,94,94,94,86,86,86,86,89,89,89,S4,1522078200,2018-03-26 15:30:00,1522079100,0,0.0,7,4.066666667,0
4619,89,87,87,87,87,88,88,88,88,84,84,84,84,82,82,82,82,81,81,81,81,83,83,83,83,83,83,83,83,77,77,77,77,82,82,82,82,76,76,76,76,74,74,74,74,80,80,80,80,78,78,78,78,95,95,95,95,91,91,91,S4,1522079100,2018-03-26 15:45:00,1522080000,0,0.0,7,4.333333333,0
4620,91,81,81,81,81,88,88,88,88,94,94,94,94,107,107,107,107,122,122,122,122,89,89,89,89,100,100,100,100,134,134,134,134,132,132,132,132,99,99,99,99,87,87,87,87,90,90,90,90,89,89,89,89,90,90,90,90,86,86,86,S4,1522080000,2018-03-26 16:00:00,1522080900,0,0.0,7,4.866666667,0
4621,86,90,90,90,90,90,90,90,90,96,96,96,96,85,85,85,85,82,82,82,82,79,79,79,79,79,79,79,79,78,78,78,78,84,84,84,84,82,82,82,82,83,83,83,83,84,84,84,84,81,81,81,81,83,83,83,83,86,86,86,S4,1522080900,2018-03-26 16:15:00,1522081800,0,0.0,7,4.333333333,0
4622,86,82,82,82,82,78,78,78,78,81,81,81,81,84,84,84,84,80,80,80,80,77,77,77,77,87,87,87,87,89,89,89,89,87,87,87,87,85,85,85,85,81,81,81,81,76,76,76,76,79,79,79,79,91,91,91,91,89,89,89,S4,1522081800,2018-03-26 16:30:00,1522082700,0,0.0,4,3.733333333,0
4623,89,84,84,84,84,85,85,85,85,84,84,84,84,85,85,85,85,77,77,77,77,73,73,73,73,83,83,83,83,93,93,93,93,106,106,106,106,95,95,95,95,87,87,87,87,94,94,94,94,92,92,92,92,85,85,85,85,83,83,83,S4,1522082700,2018-03-26 16:45:00,1522083600,0,0.0,7,4.8,0
4624,83,87,87,87,87,87,87,87,87,85,85,85,85,85,85,85,85,86,86,86,86,84,84,84,84,97,97,97,97,93,93,93,93,87,87,87,87,86,86,86,86,84,84,84,84,87,87,87,87,83,83,83,83,82,82,82,82,80,80,80,S4,1522083600,2018-03-26 17:00:00,1522084500,0,0.0,7,4.933333333,0
4625,80,89,89,89,89,93,93,93,93,85,85,85,85,81,81,81,81,81,81,81,81,79,79,79,79,79,79,79,79,86,86,86,86,82,82,82,82,77,77,77,77,82,82,82,82,81,81,81,81,81,81,81,81,82,82,82,82,82,82,82,S4,1522084500,2018-03-26 17:15:00,1522085400,0,0.0,4,3.733333333,0
4626,82,83,83,83,83,81,81,81,81,80,80,80,80,81,81,81,81,80,80,80,80,78,78,78,78,79,79,79,79,81,81,81,81,81,81,81,81,76,76,76,76,73,73,73,73,78,78,78,78,77,77,77,77,79,79,79,79,82,82,82,S4,1522085400,2018-03-26 17:30:00,1522086300,0,0.0,4,4.0,0
4627,82,80,80,80,80,81,81,81,81,80,80,80,80,79,79,79,79,79,79,79,79,83,83,83,83,81,81,81,81,81,81,81,81,81,81,81,81,82,82,82,82,84,84,84,84,81,81,81,81,79,79,79,79,82,82,82,82,81,81,81,S4,1522086300,2018-03-26 17:45:00,1522087200,0,0.0,7,4.2,0
4628,81,82,82,82,82,81,81,81,81,78,78,78,78,80,80,80,80,79,79,79,79,76,76,76,76,76,76,76,76,73,73,73,73,73,73,73,73,72,72,72,72,80,80,80,80,92,92,92,92,95,95,95,95,88,88,88,88,86,86,86,S4,1522087200,2018-03-26 18:00:00,1522088100,0,0.0,7,5.0,0
4629,86,86,86,86,86,86,86,86,86,86,86,86,86,85,85,85,85,84,84,84,84,85,85,85,85,86,86,86,86,85,85,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,85,85,85,S4,1522088100,2018-03-26 18:15:00,1522089000,0,0.0,7,6.466666667,0
4630,85,86,86,86,86,87,87,87,87,96,96,96,96,102,102,102,102,93,93,93,93,82,82,82,82,80,80,80,80,77,77,77,77,80,80,80,80,78,78,78,78,79,79,79,79,74,74,74,74,78,78,78,78,85,85,85,85,84,84,84,S4,1522089000,2018-03-26 18:30:00,1522089900,0,0.0,7,4.866666667,0
4631,84,81,81,81,81,79,79,79,79,80,80,80,80,81,81,81,81,77,77,77,77,79,79,79,79,78,78,78,78,85,85,85,85,91,91,91,91,83,83,83,83,74,74,74,74,70,70,70,70,77,77,77,77,76,76,76,76,75,75,75,S4,1522089900,2018-03-26 18:45:00,1522090800,0,0.0,7,3.933333333,0
4632,75,72,72,72,72,80,80,80,80,81,81,81,81,71,71,71,71,71,71,71,71,81,81,81,81,75,75,75,75,70,70,70,70,69,69,69,69,81,81,81,81,74,74,74,74,72,72,72,72,79,79,79,79,78,78,78,78,80,80,80,S4,1522090800,2018-03-26 19:00:00,1522091700,0,0.0,4,3.733333333,0
4633,80,81,81,81,81,75,75,75,75,67,67,67,67,65,65,65,65,72,72,72,72,79,79,79,79,70,70,70,70,76,76,76,76,73,73,73,73,65,65,65,65,64,64,64,64,65,65,65,65,66,66,66,66,66,66,66,66,69,69,69,S4,1522091700,2018-03-26 19:15:00,1522092600,0,0.0,7,3.933333333,0
4634,69,85,85,85,85,86,86,86,86,83,83,83,83,81,81,81,81,80,80,80,80,77,77,77,77,80,80,80,80,81,81,81,81,79,79,79,79,81,81,81,81,97,97,97,97,99,99,99,99,86,86,86,86,89,89,89,89,106,106,106,S4,1522092600,2018-03-26 19:30:00,1522093500,0,0.0,7,5.066666667,0
4635,106,102,102,102,102,92,92,92,92,81,81,81,81,84,84,84,84,87,87,87,87,90,90,90,90,92,92,92,92,93,93,93,93,73,73,73,73,70,70,70,70,66,66,66,66,64,64,64,64,75,75,75,75,75,75,75,75,67,67,67,S4,1522093500,2018-03-26 19:45:00,1522094400,0,0.0,7,3.133333333,0
4636,67,64,64,64,64,63,63,63,63,66,66,66,66,72,72,72,72,72,72,72,72,68,68,68,68,60,60,60,60,57,57,57,57,58,58,58,58,56,56,56,56,54,54,54,54,55,55,55,55,56,56,56,56,55,55,55,55,55,55,55,S4,1522094400,2018-03-26 20:00:00,1522095300,0,0.0,4,2.533333333,0
4637,55,56,56,56,56,65,65,65,65,68,68,68,68,72,72,72,72,61,61,61,61,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,58,58,58,S4,1522095300,2018-03-26 20:15:00,1522096200,0,0.02,4,1.6,0
4638,58,72,72,72,72,75,75,75,75,61,61,61,61,57,57,57,57,56,56,56,56,64,64,64,64,73,73,73,73,73,73,73,73,72,72,72,72,63,63,63,63,66,66,66,66,74,74,74,74,61,61,61,61,58,58,58,58,57,57,57,S4,1522096200,2018-03-26 20:30:00,1522097100,0,0.0,4,3.066666667,0
4639,57,54,54,54,54,54,54,54,54,55,55,55,55,63,63,63,63,71,71,71,71,74,74,74,74,72,72,72,72,69,69,69,69,72,72,72,72,73,73,73,73,73,73,73,73,73,73,73,73,75,75,75,75,111,111,111,111,94,94,94,S4,1522097100,2018-03-26 20:45:00,1522098000,0,0.0,7,5.666666667,0
4640,94,83,83,83,83,125,125,125,125,106,106,106,106,111,111,111,111,100,100,100,100,85,85,85,85,79,79,79,79,77,77,77,77,77,77,77,77,79,79,79,79,84,84,84,84,118,118,118,118,98,98,98,98,83,83,83,83,80,80,80,S4,1522098000,2018-03-26 21:00:00,1522098900,417,334.02,7,7.0,0
4641,80,79,79,79,79,85,85,85,85,90,90,90,90,83,83,83,83,79,79,79,79,82,82,82,82,85,85,85,85,99,99,99,99,104,104,104,104,100,100,100,100,99,99,99,99,89,89,89,89,83,83,83,83,82,82,82,82,81,81,81,S4,1522098900,2018-03-26 21:15:00,1522099800,0,0.0,7,6.2,0
4642,81,79,79,79,79,82,82,82,82,80,80,80,80,84,84,84,84,80,80,80,80,79,79,79,79,78,78,78,78,78,78,78,78,97,97,97,97,85,85,85,85,81,81,81,81,93,93,93,93,83,83,83,83,82,82,82,82,80,80,80,S4,1522099800,2018-03-26 21:30:00,1522100700,0,0.0,7,5.266666667,0
4643,80,76,76,76,76,76,76,76,76,81,81,81,81,77,77,77,77,79,79,79,79,73,73,73,73,81,81,81,81,79,79,79,79,86,86,86,86,94,94,94,94,86,86,86,86,84,84,84,84,84,84,84,84,82,82,82,82,82,82,82,S4,1522100700,2018-03-26 21:45:00,1522101600,0,0.0,7,5.266666667,0
4644,82,80,80,80,80,78,78,78,78,84,84,84,84,84,84,84,84,83,83,83,83,83,83,83,83,81,81,81,81,82,82,82,82,79,79,79,79,81,81,81,81,80,80,80,80,83,83,83,83,82,82,82,82,73,73,73,73,72,72,72,S4,1522101600,2018-03-26 22:00:00,1522102500,0,0.0,7,4.2,0
4645,72,72,72,72,72,72,72,72,72,83,83,83,83,82,82,82,82,75,75,75,75,71,71,71,71,82,82,82,82,83,83,83,83,84,84,84,84,77,77,77,77,77,77,77,77,76,76,76,76,81,81,81,81,75,75,75,75,69,69,69,S4,1522102500,2018-03-26 22:15:00,1522103400,0,0.0,4,4.0,0
4646,69,74,74,74,74,81,81,81,81,81,81,81,81,82,82,82,82,82,82,82,82,79,79,79,79,74,74,74,74,68,68,68,68,76,76,76,76,83,83,83,83,83,83,83,83,77,77,77,77,79,79,79,79,70,70,70,70,79,79,79,S4,1522103400,2018-03-26 22:30:00,1522104300,0,0.0,5,4.0,0
4647,79,76,76,76,76,82,82,82,82,85,85,85,85,83,83,83,83,75,75,75,75,70,70,70,70,68,68,68,68,69,69,69,69,67,67,67,67,86,86,86,86,89,89,89,89,86,86,86,86,83,83,83,83,83,83,83,83,80,80,80,S4,1522104300,2018-03-26 22:45:00,1522105200,0,0.0,7,4.733333333,0
4648,80,74,74,74,74,80,80,80,80,79,79,79,79,84,84,84,84,82,82,82,82,84,84,84,84,80,80,80,80,85,85,85,85,87,87,87,87,88,88,88,88,88,88,88,88,87,87,87,87,85,85,85,85,87,87,87,87,85,85,85,S4,1522105200,2018-03-26 23:00:00,1522106100,0,0.0,7,5.2,0
4649,85,85,85,85,85,82,82,82,82,76,76,76,76,73,73,73,73,69,69,69,69,76,76,76,76,77,77,77,77,75,75,75,75,71,71,71,71,66,66,66,66,61,61,61,61,71,71,71,71,77,77,77,77,80,80,80,80,64,64,64,S4,1522106100,2018-03-26 23:15:00,1522107000,0,0.0,7,4.0,0
4650,64,62,62,62,62,60,60,60,60,59,59,59,59,57,57,57,57,58,58,58,58,56,56,56,56,56,56,56,56,61,61,61,61,74,74,74,74,75,75,75,75,73,73,73,73,68,68,68,68,59,59,59,59,56,56,56,56,54,54,54,S4,1522107000,2018-03-26 23:30:00,1522107900,0,0.0,5,2.2,0
4651,54,60,60,60,60,65,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,65,65,65,65,73,73,73,73,80,80,80,80,69,69,69,S4,1522107900,2018-03-26 23:45:00,1522108800,0,0.04,4,0.266666667,1
4652,69,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,67,67,67,67,71,71,71,71,72,72,72,72,73,73,73,73,73,73,73,73,73,73,73,S4,1522108800,2018-03-27 0:00:00,1522109700,0,0.0,1,0.133333333,1
4653,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,74,74,74,74,72,72,72,72,73,73,73,73,73,73,73,73,73,73,73,S4,1522109700,2018-03-27 0:15:00,1522110600,0,0.0,2,0.266666667,1
4654,73,73,73,73,73,73,73,73,73,72,72,72,72,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,71,71,71,71,70,70,70,70,71,71,71,71,70,70,70,S4,1522110600,2018-03-27 0:30:00,1522111500,0,0.0,2,0.133333333,1
4655,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,S4,1522111500,2018-03-27 0:45:00,1522112400,0,0.0,1,0.066666667,1
4656,70,70,70,70,70,71,71,71,71,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,71,69,69,69,69,66,66,66,66,66,66,66,S4,1522112400,2018-03-27 1:00:00,1522113300,0,0.0,3,0.466666667,1
4657,66,65,65,65,65,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,66,66,66,66,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,65,65,65,65,66,66,66,66,65,65,65,65,66,66,66,66,65,65,65,S4,1522113300,2018-03-27 1:15:00,1522114200,0,0.0,3,0.333333333,1
4658,65,66,66,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,65,65,65,65,66,66,66,66,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,S4,1522114200,2018-03-27 1:30:00,1522115100,0,0.0,3,0.2,1
4659,66,65,65,65,65,66,66,66,66,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,65,65,65,65,67,67,67,67,75,75,75,75,69,69,69,69,66,66,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,S4,1522115100,2018-03-27 1:45:00,1522116000,0,0.0,3,0.4,1
4660,65,65,65,65,65,65,65,65,65,66,66,66,66,65,65,65,65,66,66,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,S4,1522116000,2018-03-27 2:00:00,1522116900,0,0.0,3,0.466666667,1
4661,65,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,67,67,67,67,76,76,76,76,69,69,69,69,67,67,67,67,66,66,66,S4,1522116900,2018-03-27 2:15:00,1522117800,0,0.0,7,0.533333333,1
4662,66,66,66,66,66,65,65,65,65,65,65,65,65,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,65,65,65,65,66,66,66,66,66,66,66,66,65,65,65,65,66,66,66,66,82,82,82,S4,1522117800,2018-03-27 2:30:00,1522118700,0,0.0,4,1.0,1
4663,82,77,77,77,77,69,69,69,69,66,66,66,66,66,66,66,66,65,65,65,65,66,66,66,66,65,65,65,65,73,73,73,73,78,78,78,78,70,70,70,70,67,67,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,S4,1522118700,2018-03-27 2:45:00,1522119600,0,0.0,3,0.466666667,1
4664,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,S4,1522119600,2018-03-27 3:00:00,1522120500,0,0.0,0,0.0,1
4665,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,67,67,67,67,66,66,66,66,65,65,65,65,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,S4,1522120500,2018-03-27 3:15:00,1522121400,0,0.0,3,0.533333333,1
