,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
1135,84,86,86,86,86,80,80,80,80,78,78,78,78,77,77,77,77,78,78,78,78,77,77,77,77,79,79,79,79,78,78,78,78,77,77,77,77,76,76,76,76,78,78,78,78,79,79,79,79,80,80,80,80,80,80,80,80,80,80,80,S1,1487244600,2017-02-16 11:30:00,1487245500,0,0.0,7,5.266666667,0
1136,80,77,77,77,77,74,74,74,74,73,73,73,73,70,70,70,70,70,70,70,70,69,69,69,69,67,67,67,67,67,67,67,67,71,71,71,71,75,75,75,75,78,78,78,78,80,80,80,80,79,79,79,79,77,77,77,77,76,76,76,S1,1487245500,2017-02-16 11:45:00,1487246400,0,0.0,5,3.8,0
1137,76,73,73,73,73,67,67,67,67,67,67,67,67,67,67,67,67,72,72,72,72,80,80,80,80,80,80,80,80,74,74,74,74,70,70,70,70,76,76,76,76,76,76,76,76,78,78,78,78,80,80,80,80,79,79,79,79,79,79,79,S1,1487246400,2017-02-16 12:00:00,1487247300,0,0.0,7,4.866666667,0
1138,79,78,78,78,78,79,79,79,79,78,78,78,78,77,77,77,77,69,69,69,69,68,68,68,68,71,71,71,71,74,74,74,74,68,68,68,68,65,65,65,65,62,62,62,62,61,61,61,61,61,61,61,61,63,63,63,63,73,73,73,S1,1487247300,2017-02-16 12:15:00,1487248200,0,0.0,7,4.0,0
1139,73,66,66,66,66,63,63,63,63,63,63,63,63,61,61,61,61,62,62,62,62,62,62,62,62,63,63,63,63,64,64,64,64,67,67,67,67,75,75,75,75,67,67,67,67,63,63,63,63,63,63,63,63,64,64,64,64,63,63,63,S1,1487248200,2017-02-16 12:30:00,1487249100,0,0.0,4,2.333333333,0
1140,63,62,62,62,62,62,62,62,62,64,64,64,64,62,62,62,62,62,62,62,62,63,63,63,63,64,64,64,64,62,62,62,62,63,63,63,63,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,63,63,S1,1487249100,2017-02-16 12:45:00,1487250000,0,0.0,4,2.733333333,0
1141,63,63,63,63,63,64,64,64,64,64,64,64,64,63,63,63,63,62,62,62,62,62,62,62,62,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,64,64,64,80,80,80,80,72,72,72,S1,1487250000,2017-02-16 13:00:00,1487250900,0,0.0,3,1.933333333,0
1142,72,61,61,61,61,59,59,59,59,59,59,59,59,70,70,70,70,71,71,71,71,73,73,73,73,65,65,65,65,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,63,63,63,63,63,63,63,63,64,64,64,64,63,63,63,S1,1487250900,2017-02-16 13:15:00,1487251800,0,0.0,4,2.4,0
1143,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,62,62,62,62,63,63,63,63,63,63,63,63,63,63,63,63,68,68,68,68,77,77,77,77,69,69,69,69,65,65,65,65,64,64,64,64,85,85,85,S1,1487251800,2017-02-16 13:30:00,1487252700,0,0.0,4,1.533333333,0
1144,85,77,77,77,77,65,65,65,65,63,63,63,63,65,65,65,65,66,66,66,66,78,78,78,78,68,68,68,68,63,63,63,63,62,62,62,62,62,62,62,62,63,63,63,63,63,63,63,63,64,64,64,64,63,63,63,63,63,63,63,S1,1487252700,2017-02-16 13:45:00,1487253600,0,0.0,4,2.333333333,0
1145,63,63,63,63,63,62,62,62,62,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,67,67,67,67,79,79,79,79,69,69,69,69,73,73,73,73,77,77,77,S1,1487253600,2017-02-16 14:00:00,1487254500,0,0.0,3,2.466666667,0
1146,77,68,68,68,68,64,64,64,64,63,63,63,63,64,64,64,64,62,62,62,62,66,66,66,66,72,72,72,72,66,66,66,66,63,63,63,63,63,63,63,63,65,65,65,65,79,79,79,79,83,83,83,83,82,82,82,82,81,81,81,S1,1487254500,2017-02-16 14:15:00,1487255400,0,0.0,7,3.466666667,0
1147,81,77,77,77,77,80,80,80,80,70,70,70,70,80,80,80,80,80,80,80,80,81,81,81,81,75,75,75,75,64,64,64,64,61,61,61,61,76,76,76,76,81,81,81,81,73,73,73,73,80,80,80,80,69,69,69,69,64,64,64,S1,1487255400,2017-02-16 14:30:00,1487256300,0,0.0,7,4.4,0
1148,64,62,62,62,62,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,61,61,61,61,60,60,60,60,61,61,61,61,74,74,74,74,70,70,70,70,66,66,66,66,62,62,62,62,64,64,64,S1,1487256300,2017-02-16 14:45:00,1487257200,0,0.0,4,2.533333333,0
1149,64,72,72,72,72,75,75,75,75,72,72,72,72,64,64,64,64,73,73,73,73,78,78,78,78,74,74,74,74,77,77,77,77,77,77,77,77,78,78,78,78,78,78,78,78,79,79,79,79,79,79,79,79,78,78,78,78,77,77,77,S1,1487257200,2017-02-16 15:00:00,1487258100,0,0.0,7,4.266666667,0
1150,77,77,77,77,77,77,77,77,77,75,75,75,75,75,75,75,75,77,77,77,77,79,79,79,79,75,75,75,75,70,70,70,70,66,66,66,66,67,67,67,67,69,69,69,69,68,68,68,68,67,67,67,67,65,65,65,65,65,65,65,S1,1487258100,2017-02-16 15:15:00,1487259000,0,0.0,5,3.333333333,0
1151,65,65,65,65,65,63,63,63,63,63,63,63,63,62,62,62,62,62,62,62,62,61,61,61,61,60,60,60,60,60,60,60,60,73,73,73,73,69,69,69,69,70,70,70,70,76,76,76,76,81,81,81,81,74,74,74,74,64,64,64,S1,1487259000,2017-02-16 15:30:00,1487259900,0,0.0,4,1.6,0
1152,64,60,60,60,60,60,60,60,60,61,61,61,61,60,60,60,60,59,59,59,59,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,77,77,77,77,75,75,75,75,66,66,66,66,61,61,61,61,60,60,60,S1,1487259900,2017-02-16 15:45:00,1487260800,0,0.0,4,2.866666667,0
1153,60,59,59,59,59,72,72,72,72,65,65,65,65,66,66,66,66,67,67,67,67,62,62,62,62,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1487260800,2017-02-16 16:00:00,1487261700,0,0.0,4,0.6,0
1154,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1487261700,2017-02-16 16:15:00,1487262600,0,0.0,3,0.733333333,0
1155,59,59,59,59,59,61,61,61,61,78,78,78,78,65,65,65,65,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,,,,,63,63,63,63,61,61,61,61,60,60,60,60,60,60,60,60,59,59,59,59,58,58,58,S1,1487262600,2017-02-16 16:30:00,1487263500,0,0.0,7,2.2,0
1156,58,58,58,58,58,59,59,59,59,58,58,58,58,60,60,60,60,71,71,71,71,77,77,77,77,65,65,65,65,58,58,58,58,56,56,56,56,54,54,54,54,54,54,54,54,54,54,54,54,63,63,63,63,61,61,61,61,70,70,70,S1,1487263500,2017-02-16 16:45:00,1487264400,0,0.0,4,2.666666667,0
1157,70,74,74,74,74,61,61,61,61,64,64,64,64,74,74,74,74,69,69,69,69,54,54,54,54,49,49,49,49,48,48,48,48,48,48,48,48,47,47,47,47,47,47,47,47,46,46,46,46,47,47,47,47,59,59,59,59,66,66,66,S1,1487264400,2017-02-16 17:00:00,1487265300,0,0.0,7,2.666666667,0
1158,66,64,64,64,64,64,64,64,64,67,67,67,67,65,65,65,65,63,63,63,63,51,51,51,51,49,49,49,49,49,49,49,49,47,47,47,47,46,46,46,46,46,46,46,46,47,47,47,47,48,48,48,48,47,47,47,47,48,48,48,S1,1487265300,2017-02-16 17:15:00,1487266200,0,0.0,7,3.133333333,0
1159,48,51,51,51,51,67,67,67,67,69,69,69,69,72,72,72,72,73,73,73,73,68,68,68,68,59,59,59,59,56,56,56,56,62,62,62,62,65,65,65,65,66,66,66,66,65,65,65,65,64,64,64,64,64,64,64,64,65,65,65,S1,1487266200,2017-02-16 17:30:00,1487267100,0,0.0,7,2.866666667,0
1160,65,66,66,66,66,67,67,67,67,66,66,66,66,63,63,63,63,64,64,64,64,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,71,71,71,71,82,82,82,82,68,68,68,68,65,65,65,65,62,62,62,62,62,62,62,S1,1487267100,2017-02-16 17:45:00,1487268000,0,0.0,4,1.4,0
1161,62,62,62,62,62,61,61,61,61,62,62,62,62,61,61,61,61,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,66,66,66,66,74,74,74,74,66,66,66,66,63,63,63,S1,1487268000,2017-02-16 18:00:00,1487268900,0,0.0,3,1.066666667,0
1162,63,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,62,64,64,64,64,63,63,63,63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,65,S1,1487268900,2017-02-16 18:15:00,1487269800,0,0.0,3,1.133333333,0
1163,65,65,65,65,65,64,64,64,64,85,85,85,85,85,85,85,85,73,73,73,73,66,66,66,66,65,65,65,65,65,65,65,65,79,79,79,79,71,71,71,71,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,64,64,64,64,S1,1487269800,2017-02-16 18:30:00,1487270700,0,0.01,4,1.866666667,0
1164,64,67,67,67,67,84,84,84,84,71,71,71,71,83,83,83,83,85,85,85,85,86,86,86,86,80,80,80,80,96,96,96,96,83,83,83,83,88,88,88,88,79,79,79,79,84,84,84,84,89,89,89,89,89,89,89,89,89,89,89,S1,1487270700,2017-02-16 18:45:00,1487271600,0,0.0,7,5.933333333,0
1165,89,91,91,91,91,85,85,85,85,77,77,77,77,73,73,73,73,72,72,72,72,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,68,68,68,68,68,68,68,68,68,68,68,68,67,67,67,67,68,68,68,68,69,69,69,S1,1487271600,2017-02-16 19:00:00,1487272500,0,0.0,7,2.066666667,0
1166,69,97,97,97,97,81,81,81,81,63,63,63,63,60,60,60,60,69,69,69,69,71,71,71,71,79,79,79,79,79,79,79,79,77,77,77,77,73,73,73,73,65,65,65,65,61,61,61,61,59,59,59,59,58,58,58,58,68,68,68,S1,1487272500,2017-02-16 19:15:00,1487273400,0,0.0,7,3.066666667,0
1167,68,63,63,63,63,61,61,61,61,59,59,59,59,59,59,59,59,59,59,59,59,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,S1,1487273400,2017-02-16 19:30:00,1487274300,0,0.0,3,1.066666667,0
1168,59,58,58,58,58,59,59,59,59,59,59,59,59,58,58,58,58,59,59,59,59,60,60,60,60,58,58,58,58,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1487274300,2017-02-16 19:45:00,1487275200,0,0.0,3,0.666666667,0
1169,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,58,58,58,58,59,59,59,59,60,60,60,60,60,60,60,60,58,58,58,58,61,61,61,61,59,59,59,59,60,60,60,60,60,60,60,60,59,59,59,59,66,66,66,S1,1487275200,2017-02-16 20:00:00,1487276100,0,0.0,3,1.266666667,0
1170,66,72,72,72,72,77,77,77,77,67,67,67,67,62,62,62,62,60,60,60,60,60,60,60,60,60,60,60,60,65,65,65,65,68,68,68,68,61,61,61,61,60,60,60,60,58,58,58,58,58,58,58,58,58,58,58,58,56,56,56,S1,1487276100,2017-02-16 20:15:00,1487277000,0,0.0,3,1.533333333,0
1171,56,57,57,57,57,58,58,58,58,58,58,58,58,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,S1,1487277000,2017-02-16 20:30:00,1487277900,0,0.0,2,1.333333333,0
1172,58,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,57,70,70,70,70,68,68,68,68,72,72,72,72,75,75,75,75,65,65,65,65,59,59,59,59,58,58,58,58,57,57,57,S1,1487277900,2017-02-16 20:45:00,1487278800,0,0.0,4,2.266666667,0
1173,57,58,58,58,58,57,57,57,57,58,58,58,58,57,57,57,57,57,57,57,57,59,59,59,59,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,58,58,58,58,60,60,60,60,58,58,58,S1,1487278800,2017-02-16 21:00:00,1487279700,0,0.0,3,1.4,0
1174,58,58,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,67,67,67,67,77,77,77,77,83,83,83,83,72,72,72,72,63,63,63,63,63,63,63,S1,1487279700,2017-02-16 21:15:00,1487280600,0,0.0,7,2.333333333,0
1175,63,70,70,70,70,62,62,62,62,59,59,59,59,57,57,57,57,58,58,58,58,58,58,58,58,72,72,72,72,67,67,67,67,61,61,61,61,59,59,59,59,56,56,56,56,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S1,1487280600,2017-02-16 21:30:00,1487281500,0,0.0,4,3.133333333,0
1176,58,56,56,56,56,56,56,56,56,56,56,56,56,60,60,60,60,70,70,70,70,70,70,70,70,64,64,64,64,58,58,58,58,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S1,1487281500,2017-02-16 21:45:00,1487282400,0,0.0,4,1.333333333,0
1177,56,56,56,56,56,56,56,56,56,59,59,59,59,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,72,72,72,72,69,69,69,69,60,60,60,60,63,63,63,63,66,66,66,66,59,59,59,59,57,57,57,57,56,56,56,S1,1487282400,2017-02-16 22:00:00,1487283300,0,0.0,7,2.733333333,0
1178,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,55,54,54,54,54,61,61,61,61,67,67,67,67,60,60,60,60,57,57,57,57,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,S1,1487283300,2017-02-16 22:15:00,1487284200,0,0.0,5,1.4,0
1179,55,58,58,58,58,73,73,73,73,62,62,62,62,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,59,59,59,59,55,55,55,55,54,54,54,54,55,55,55,S1,1487284200,2017-02-16 22:30:00,1487285100,0,0.0,4,2.2,0
1180,55,55,55,55,55,56,56,56,56,55,55,55,55,55,55,55,55,56,56,56,56,60,60,60,60,74,74,74,74,74,74,74,74,73,73,73,73,77,77,77,77,77,77,77,77,74,74,74,74,63,63,63,63,59,59,59,59,58,58,58,S1,1487285100,2017-02-16 22:45:00,1487286000,0,0.0,5,3.666666667,0
1181,58,57,57,57,57,56,56,56,56,55,55,55,55,54,54,54,54,56,56,56,56,55,55,55,55,55,55,55,55,64,64,64,64,73,73,73,73,78,78,78,78,76,76,76,76,75,75,75,75,68,68,68,68,61,61,61,61,69,69,69,S1,1487286000,2017-02-16 23:00:00,1487286900,0,0.0,7,3.4,0
1182,69,62,62,62,62,56,56,56,56,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,58,58,58,58,56,56,56,56,57,57,57,57,54,54,54,54,55,55,55,55,55,55,55,55,56,56,56,S1,1487286900,2017-02-16 23:15:00,1487287800,0,0.0,3,2.2,0
1183,56,67,67,67,67,72,72,72,72,66,66,66,66,59,59,59,59,57,57,57,57,56,56,56,56,60,60,60,60,80,80,80,80,77,77,77,77,74,74,74,74,63,63,63,63,58,58,58,58,56,56,56,56,58,58,58,58,77,77,77,S1,1487287800,2017-02-16 23:30:00,1487288700,0,0.0,7,3.066666667,0
1184,77,75,75,75,75,74,74,74,74,71,71,71,71,72,72,72,72,71,71,71,71,70,70,70,70,69,69,69,69,67,67,67,67,71,71,71,71,64,64,64,64,72,72,72,72,65,65,65,65,65,65,65,65,70,70,70,70,78,78,78,S1,1487288700,2017-02-16 23:45:00,1487289600,0,0.01,7,2.066666667,0
1185,78,59,59,59,59,59,59,59,59,55,55,55,55,54,54,54,54,54,54,54,54,65,65,65,65,69,69,69,69,67,67,67,67,65,65,65,65,70,70,70,70,71,71,71,71,73,73,73,73,74,74,74,74,74,74,74,74,75,75,75,S1,1487289600,2017-02-17 0:00:00,1487290500,0,0.0,7,4.066666667,0
1186,75,76,76,76,76,75,75,75,75,75,75,75,75,69,69,69,69,77,77,77,77,72,72,72,72,109,109,109,109,125,125,125,125,131,131,131,131,97,97,97,97,78,78,78,78,84,84,84,84,96,96,96,96,73,73,73,73,95,95,95,S1,1487290500,2017-02-17 0:15:00,1487291400,0,0.0,7,4.466666667,0
1187,95,86,86,86,86,69,69,69,69,67,67,67,67,66,66,66,66,65,65,65,65,64,64,64,64,63,63,63,63,63,63,63,63,62,62,62,62,62,62,62,62,61,61,61,61,61,61,61,61,65,65,65,65,81,81,81,81,86,86,86,S1,1487291400,2017-02-17 0:30:00,1487292300,0,0.0,7,1.666666667,1
1188,86,86,86,86,86,78,78,78,78,71,71,71,71,70,70,70,70,74,74,74,74,72,72,72,72,67,67,67,67,60,60,60,60,55,55,55,55,57,57,57,57,58,58,58,58,57,57,57,57,61,61,61,61,59,59,59,59,57,57,57,S1,1487292300,2017-02-17 0:45:00,1487293200,0,0.0,4,2.2,1
1189,57,56,56,56,56,57,57,57,57,58,58,58,58,74,74,74,74,73,73,73,73,63,63,63,63,59,59,59,59,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,57,58,58,58,S1,1487293200,2017-02-17 1:00:00,1487294100,0,0.0,5,0.933333333,1
1190,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S1,1487294100,2017-02-17 1:15:00,1487295000,0,0.0,0,0.0,1
1191,58,58,58,58,58,58,58,58,58,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S1,1487295000,2017-02-17 1:30:00,1487295900,0,0.0,0,0.0,1
1192,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S1,1487295900,2017-02-17 1:45:00,1487296800,0,0.0,0,0.0,1
1193,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,59,59,59,59,67,67,67,67,60,60,60,60,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S1,1487296800,2017-02-17 2:00:00,1487297700,0,0.0,3,0.333333333,1
1194,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S1,1487297700,2017-02-17 2:15:00,1487298600,0,0.0,0,0.0,1
1195,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S1,1487298600,2017-02-17 2:30:00,1487299500,0,0.0,4,0.533333333,1
1196,56,56,56,56,56,57,57,57,57,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,54,54,54,54,52,52,52,52,51,51,51,51,52,52,52,52,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S1,1487299500,2017-02-17 2:45:00,1487300400,0,0.0,0,0.0,1
1197,52,52,52,52,52,52,52,52,52,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,S1,1487300400,2017-02-17 3:00:00,1487301300,0,0.0,1,0.066666667,1
1198,52,52,52,52,52,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,S1,1487301300,2017-02-17 3:15:00,1487302200,0,0.0,0,0.0,1
1199,52,52,52,52,52,52,52,52,52,52,52,52,52,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,51,51,51,51,52,52,52,52,52,52,52,52,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,51,51,51,S1,1487302200,2017-02-17 3:30:00,1487303100,0,0.0,3,0.733333333,1
1200,51,51,51,51,51,51,51,51,51,52,52,52,52,51,51,51,51,51,51,51,51,52,52,52,52,51,51,51,51,52,52,52,52,52,52,52,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,S1,1487303100,2017-02-17 3:45:00,1487304000,0,0.0,3,0.2,1
1201,52,51,51,51,51,51,51,51,51,52,52,52,52,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,S1,1487304000,2017-02-17 4:00:00,1487304900,0,0.0,3,0.6,1
1202,52,62,62,62,62,62,62,62,62,55,55,55,55,52,52,52,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,58,58,58,58,65,65,65,65,56,56,56,56,53,53,53,53,51,51,51,51,52,52,52,52,52,52,52,S1,1487304900,2017-02-17 4:15:00,1487305800,0,0.0,3,0.6,1
1203,52,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,S1,1487305800,2017-02-17 4:30:00,1487306700,0,0.0,3,0.2,1
1204,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50,50,50,S1,1487306700,2017-02-17 4:45:00,1487307600,0,0.0,2,0.133333333,1
1205,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,S1,1487307600,2017-02-17 5:00:00,1487308500,0,0.0,0,0.0,1
1206,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50,50,50,S1,1487308500,2017-02-17 5:15:00,1487309400,0,0.0,0,0.0,1
1207,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,51,51,51,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,S1,1487309400,2017-02-17 5:30:00,1487310300,0,0.0,3,0.4,1
1208,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,57,57,57,57,63,63,63,63,55,55,55,55,51,51,51,51,50,50,50,50,50,50,50,S1,1487310300,2017-02-17 5:45:00,1487311200,0,0.0,3,0.8,1
1209,50,50,50,50,50,51,51,51,51,54,54,54,54,49,49,49,49,40,40,40,40,37,37,37,37,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34,34,34,S1,1487311200,2017-02-17 6:00:00,1487312100,0,0.0,5,0.933333333,1
1210,34,34,34,34,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,S1,1487312100,2017-02-17 6:15:00,1487313000,0,0.0,2,0.2,1
1211,35,36,36,36,36,43,43,43,43,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,55,55,55,55,58,58,58,58,50,50,50,50,47,47,47,S1,1487313000,2017-02-17 6:30:00,1487313900,0,0.0,3,0.4,1
1212,47,47,47,47,47,47,47,47,47,46,46,46,46,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,47,47,47,58,58,58,58,58,58,58,58,51,51,51,51,48,48,48,48,47,47,47,S1,1487313900,2017-02-17 6:45:00,1487314800,0,0.0,3,0.6,1
1213,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,S1,1487314800,2017-02-17 7:00:00,1487315700,0,0.0,3,0.4,1
1214,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,49,49,49,49,50,50,50,S1,1487315700,2017-02-17 7:15:00,1487316600,0,0.0,0,0.0,1
1215,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,51,51,51,50,50,50,50,51,51,51,51,50,50,50,50,58,58,58,58,60,60,60,60,54,54,54,54,51,51,51,51,51,51,51,S1,1487316600,2017-02-17 7:30:00,1487317500,0,0.0,3,0.4,1
1216,51,50,50,50,50,50,50,50,50,52,52,52,52,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,51,51,51,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,S1,1487317500,2017-02-17 7:45:00,1487318400,0,0.0,3,0.2,1
